dataset_row_id,source,campaign_id,template_id,segment_id,target_id,age_bracket,gender,education,clicked_flag,baseline_pred_clicked_flag,baseline_pred_probability
1760,synthetic,58,6,5,1725,18-24,M,Secundaria,0,0,0.3987567562836669
2030,synthetic,67,7,12,1995,25-34,F,Posgrado,0,1,0.5681738850321436
1488,synthetic,49,5,11,1453,25-34,F,Universitaria,0,1,0.5921443183833353
587,synthetic,19,2,28,552,45-54,F,Posgrado,0,1,0.6047352669230481
2299,synthetic,76,8,39,2264,55+,M,Universitaria,1,0,0.24732334072268788
1598,synthetic,53,6,27,1563,45-54,F,Universitaria,0,1,0.5328658644065106
1246,synthetic,41,5,34,1211,55+,F,Tecnica,0,0,0.4894481704683834
885,synthetic,29,3,22,850,35-44,M,Tecnica,0,0,0.4542830115196123
1875,synthetic,62,7,16,1840,25-34,M,Posgrado,0,0,0.4815771728390116
1587,synthetic,52,6,29,1552,45-54,M,Secundaria,0,1,0.5263290738737817
676,synthetic,22,3,7,641,18-24,M,Universitaria,0,0,0.3151621339932798
1032,synthetic,34,4,14,997,25-34,M,Tecnica,0,1,0.5969968667833129
1490,synthetic,49,5,11,1455,25-34,F,Universitaria,0,1,0.5921443183833353
1573,synthetic,52,6,29,1538,45-54,M,Secundaria,0,1,0.5263290738737817
843,synthetic,27,3,14,808,25-34,M,Tecnica,0,1,0.57561505532003
257,synthetic,8,1,7,222,18-24,M,Universitaria,0,0,0.39154802793989124
1891,synthetic,62,7,16,1856,25-34,M,Posgrado,0,0,0.4815771728390116
2416,synthetic,80,8,6,2381,18-24,M,Tecnica,0,0,0.483383230036414
203,synthetic,6,1,4,168,18-24,F,Posgrado,0,1,0.537487152301824
2199,synthetic,73,8,6,2164,18-24,M,Tecnica,0,0,0.483383230036414
1144,synthetic,37,4,16,1109,25-34,M,Posgrado,0,1,0.5162730689882201
1204,synthetic,39,4,25,1169,45-54,F,Secundaria,0,1,0.622025680249893
232,synthetic,7,1,38,197,55+,M,Tecnica,0,0,0.4144181074325664
178,synthetic,5,1,38,143,55+,M,Tecnica,0,0,0.4144181074325664
1984,synthetic,65,7,9,1949,25-34,F,Secundaria,0,1,0.5874377306992353
1705,synthetic,56,6,29,1670,45-54,M,Secundaria,0,1,0.5263290738737817
1235,synthetic,40,4,12,1200,25-34,F,Posgrado,0,1,0.6018655859421214
2182,synthetic,72,8,39,2147,55+,M,Universitaria,0,0,0.24732334072268788
741,synthetic,24,3,1,706,18-24,F,Secundaria,0,0,0.473505839550065
499,synthetic,16,2,22,464,35-44,M,Tecnica,0,0,0.4777266765134693
1314,synthetic,43,5,7,1279,18-24,M,Universitaria,1,0,0.380972637276223
1064,synthetic,35,4,19,1029,35-44,F,Universitaria,0,0,0.42120103233862183
2382,synthetic,79,8,21,2347,35-44,M,Secundaria,0,0,0.427168309247259
1798,synthetic,59,6,38,1763,55+,M,Tecnica,0,0,0.34582126198072544
2140,synthetic,71,8,22,2105,35-44,M,Tecnica,0,0,0.48886679777427267
657,synthetic,21,3,18,622,35-44,F,Tecnica,0,1,0.5410943594438749
337,synthetic,11,2,14,302,25-34,M,Tecnica,0,1,0.5984536309396917
681,synthetic,22,3,7,646,18-24,M,Universitaria,0,0,0.3151621339932798
1004,synthetic,33,4,29,969,45-54,M,Secundaria,0,1,0.5374362906972365
1039,synthetic,34,4,14,1004,25-34,M,Tecnica,0,1,0.5969968667833129
1496,synthetic,49,5,11,1461,25-34,F,Universitaria,0,1,0.5921443183833353
2070,synthetic,68,7,27,2035,45-54,F,Universitaria,0,1,0.509355271766008
2201,synthetic,73,8,6,2166,18-24,M,Tecnica,0,0,0.483383230036414
608,synthetic,20,2,1,573,18-24,F,Secundaria,0,0,0.497037993774386
1346,synthetic,44,5,20,1311,35-44,F,Posgrado,0,1,0.5318492665153154
2417,synthetic,80,8,6,2382,18-24,M,Tecnica,0,0,0.483383230036414
1499,synthetic,49,5,11,1464,25-34,F,Universitaria,0,1,0.5921443183833353
518,synthetic,17,2,38,483,55+,M,Tecnica,1,0,0.35737219156027084
1252,synthetic,41,5,34,1217,55+,F,Tecnica,0,0,0.4894481704683834
2408,synthetic,80,8,6,2373,18-24,M,Tecnica,0,0,0.483383230036414
94,synthetic,2,1,3,59,18-24,F,Universitaria,1,0,0.4768464209720865
2281,synthetic,75,8,11,2246,25-34,F,Universitaria,0,1,0.5550272023699567
804,synthetic,26,3,7,769,18-24,M,Universitaria,0,0,0.3151621339932798
151,synthetic,4,1,35,116,55+,F,Universitaria,0,0,0.36161421570787755
1387,synthetic,46,5,29,1352,45-54,M,Secundaria,0,1,0.5872308597586173
760,synthetic,25,3,19,725,35-44,F,Universitaria,0,0,0.39986819887576186
26,observed,9,2,1,3,18-24,unknown,Universitaria,0,1,0.6549327991137245
211,synthetic,6,1,4,176,18-24,F,Posgrado,1,1,0.537487152301824
1800,synthetic,59,6,38,1765,55+,M,Tecnica,0,0,0.34582126198072544
1265,synthetic,41,5,34,1230,55+,F,Tecnica,0,0,0.4894481704683834
970,synthetic,32,4,37,935,55+,M,Secundaria,0,0,0.3011726353464298
505,synthetic,16,2,22,470,35-44,M,Tecnica,0,0,0.4777266765134693
2008,synthetic,66,7,37,1973,55+,M,Secundaria,0,0,0.27278067073087736
141,synthetic,4,1,35,106,55+,F,Universitaria,0,0,0.36161421570787755
1260,synthetic,41,5,34,1225,55+,F,Tecnica,0,0,0.4894481704683834
1241,synthetic,41,5,34,1206,55+,F,Tecnica,0,0,0.4894481704683834
1098,synthetic,36,4,9,1063,25-34,F,Secundaria,0,1,0.6206299877773485
1254,synthetic,41,5,34,1219,55+,F,Tecnica,0,0,0.4894481704683834
1315,synthetic,43,5,7,1280,18-24,M,Universitaria,0,0,0.380972637276223
1385,synthetic,45,5,31,1350,45-54,M,Universitaria,0,1,0.5076593671812831
1659,synthetic,55,6,34,1624,55+,F,Tecnica,0,0,0.428168058633096
1368,synthetic,45,5,31,1333,45-54,M,Universitaria,0,1,0.5076593671812831
1872,synthetic,62,7,16,1837,25-34,M,Posgrado,0,0,0.4815771728390116
1961,synthetic,65,7,9,1926,25-34,F,Secundaria,0,1,0.5874377306992353
1791,synthetic,59,6,38,1756,55+,M,Tecnica,0,0,0.3458212619807255
1517,synthetic,50,5,35,1482,55+,F,Universitaria,0,0,0.35138041189071156
487,synthetic,16,2,22,452,35-44,M,Tecnica,0,0,0.4777266765134693
2212,synthetic,73,8,6,2177,18-24,M,Tecnica,0,0,0.483383230036414
771,synthetic,25,3,19,736,35-44,F,Universitaria,0,0,0.39986819887576186
1406,synthetic,46,5,29,1371,45-54,M,Secundaria,0,1,0.5872308597586173
2020,synthetic,67,7,12,1985,25-34,F,Posgrado,0,1,0.5681738850321436
1963,synthetic,65,7,9,1928,25-34,F,Secundaria,0,1,0.5874377306992353
2078,synthetic,69,7,25,2043,45-54,F,Secundaria,0,1,0.5888746447293228
819,synthetic,27,3,14,784,25-34,M,Tecnica,1,1,0.57561505532003
503,synthetic,16,2,22,468,35-44,M,Tecnica,0,0,0.4777266765134693
1788,synthetic,59,6,38,1753,55+,M,Tecnica,0,0,0.34582126198072544
794,synthetic,26,3,7,759,18-24,M,Universitaria,0,0,0.3151621339932798
2040,synthetic,67,7,12,2005,25-34,F,Posgrado,0,1,0.5681738850321436
1561,synthetic,51,6,15,1526,25-34,M,Universitaria,0,0,0.44462607575749746
495,synthetic,16,2,22,460,35-44,M,Tecnica,0,0,0.4777266765134693
1086,synthetic,36,4,9,1051,25-34,F,Secundaria,0,1,0.6206299877773485
2388,synthetic,79,8,21,2353,35-44,M,Secundaria,0,0,0.427168309247259
1372,synthetic,45,5,31,1337,45-54,M,Universitaria,0,1,0.5076593671812831
2376,synthetic,79,8,21,2341,35-44,M,Secundaria,0,0,0.427168309247259
1851,synthetic,61,7,36,1816,55+,F,Posgrado,1,0,0.3292874787866965
2369,synthetic,78,8,10,2334,25-34,F,Tecnica,0,1,0.6882106892188856
917,synthetic,30,3,2,882,18-24,F,Tecnica,0,1,0.5356388786846132
933,synthetic,30,3,2,898,18-24,F,Tecnica,0,1,0.5356388786846132
952,synthetic,31,4,3,917,18-24,F,Universitaria,0,0,0.415858940729461
130,synthetic,4,1,35,95,55+,F,Universitaria,0,0,0.36161421570787755
1208,synthetic,40,4,12,1173,25-34,F,Posgrado,0,1,0.6018655859421214
1095,synthetic,36,4,9,1060,25-34,F,Secundaria,1,1,0.6206299877773485
217,synthetic,7,1,38,182,55+,M,Tecnica,0,0,0.4144181074325664
1974,synthetic,65,7,9,1939,25-34,F,Secundaria,0,1,0.5874377306992353
23,observed,8,4,1,3,18-24,unknown,Universitaria,0,1,0.6330934125722122
442,synthetic,14,2,30,407,45-54,M,Tecnica,0,1,0.5998783108027292
1116,synthetic,37,4,16,1081,25-34,M,Posgrado,0,1,0.5162730689882201
504,synthetic,16,2,22,469,35-44,M,Tecnica,0,0,0.4777266765134693
1774,synthetic,58,6,5,1739,18-24,M,Secundaria,0,0,0.3987567562836669
443,synthetic,14,2,30,408,45-54,M,Tecnica,0,1,0.5998783108027292
1234,synthetic,40,4,12,1199,25-34,F,Posgrado,0,1,0.6018655859421214
1484,synthetic,49,5,11,1449,25-34,F,Universitaria,0,1,0.5921443183833353
2224,synthetic,73,8,6,2189,18-24,M,Tecnica,0,0,0.483383230036414
1148,synthetic,38,4,12,1113,25-34,F,Posgrado,0,1,0.6018655859421214
1873,synthetic,62,7,16,1838,25-34,M,Posgrado,0,0,0.4815771728390116
1885,synthetic,62,7,16,1850,25-34,M,Posgrado,0,0,0.4815771728390116
1836,synthetic,61,7,36,1801,55+,F,Posgrado,0,0,0.3292874787866965
2236,synthetic,74,8,1,2201,18-24,F,Secundaria,0,1,0.5081902579145847
1133,synthetic,37,4,16,1098,25-34,M,Posgrado,0,1,0.5162730689882201
1773,synthetic,58,6,5,1738,18-24,M,Secundaria,0,0,0.3987567562836669
1,observed,2,1,1,2,18-24,unknown,Universitaria,0,1,0.6549327991137245
596,synthetic,19,2,28,561,45-54,F,Posgrado,0,1,0.6047352669230481
1676,synthetic,55,6,34,1641,55+,F,Tecnica,0,0,0.428168058633096
1535,synthetic,50,5,35,1500,55+,F,Universitaria,0,0,0.35138041189071156
1902,synthetic,63,7,37,1867,55+,M,Secundaria,0,0,0.27278067073087736
921,synthetic,30,3,2,886,18-24,F,Tecnica,0,1,0.5356388786846132
1627,synthetic,54,6,31,1592,45-54,M,Universitaria,0,0,0.4460913797700404
1084,synthetic,35,4,19,1049,35-44,F,Universitaria,0,0,0.42120103233862183
914,synthetic,30,3,2,879,18-24,F,Tecnica,0,1,0.5356388786846132
1137,synthetic,37,4,16,1102,25-34,M,Posgrado,0,1,0.5162730689882201
1904,synthetic,63,7,37,1869,55+,M,Secundaria,0,0,0.27278067073087736
705,synthetic,23,3,19,670,35-44,F,Universitaria,0,0,0.39986819887576186
1867,synthetic,62,7,16,1832,25-34,M,Posgrado,0,0,0.4815771728390116
2286,synthetic,76,8,39,2251,55+,M,Universitaria,0,0,0.24732334072268788
1085,synthetic,35,4,19,1050,35-44,F,Universitaria,0,0,0.42120103233862183
25,observed,9,2,1,2,18-24,unknown,Universitaria,0,1,0.6549327991137245
2187,synthetic,72,8,39,2152,55+,M,Universitaria,0,0,0.24732334072268788
1006,synthetic,33,4,29,971,45-54,M,Secundaria,0,1,0.5374362906972365
2088,synthetic,69,7,25,2053,45-54,F,Secundaria,1,1,0.5888746447293228
1014,synthetic,33,4,29,979,45-54,M,Secundaria,0,1,0.5374362906972365
1421,synthetic,47,5,12,1386,25-34,F,Posgrado,0,1,0.6492509078654786
987,synthetic,32,4,37,952,55+,M,Secundaria,0,0,0.3011726353464298
769,synthetic,25,3,19,734,35-44,F,Universitaria,0,0,0.39986819887576186
2194,synthetic,72,8,39,2159,55+,M,Universitaria,0,0,0.24732334072268788
1912,synthetic,63,7,37,1877,55+,M,Secundaria,0,0,0.27278067073087736
534,synthetic,17,2,38,499,55+,M,Tecnica,0,0,0.35737219156027084
2278,synthetic,75,8,11,2243,25-34,F,Universitaria,0,1,0.5550272023699567
1979,synthetic,65,7,9,1944,25-34,F,Secundaria,0,1,0.5874377306992353
607,synthetic,20,2,1,572,18-24,F,Secundaria,0,0,0.497037993774386
833,synthetic,27,3,14,798,25-34,M,Tecnica,0,1,0.57561505532003
777,synthetic,25,3,19,742,35-44,F,Universitaria,0,0,0.39986819887576186
361,synthetic,11,2,14,326,25-34,M,Tecnica,0,1,0.5984536309396917
1471,synthetic,48,5,1,1436,18-24,F,Secundaria,0,1,0.546018642315586
2210,synthetic,73,8,6,2175,18-24,M,Tecnica,0,0,0.483383230036414
1660,synthetic,55,6,34,1625,55+,F,Tecnica,0,0,0.428168058633096
873,synthetic,28,3,29,838,45-54,M,Secundaria,0,1,0.5154592203587519
1962,synthetic,65,7,9,1927,25-34,F,Secundaria,0,1,0.5874377306992353
2356,synthetic,78,8,10,2321,25-34,F,Tecnica,0,1,0.6882106892188856
2306,synthetic,76,8,39,2271,55+,M,Universitaria,0,0,0.24732334072268788
1703,synthetic,56,6,29,1668,45-54,M,Secundaria,0,1,0.5263290738737817
699,synthetic,23,3,19,664,35-44,F,Universitaria,0,0,0.39986819887576186
994,synthetic,32,4,37,959,55+,M,Secundaria,0,0,0.3011726353464298
313,synthetic,10,1,21,278,35-44,M,Secundaria,0,0,0.47577680515564175
1214,synthetic,40,4,12,1179,25-34,F,Posgrado,0,1,0.6018655859421214
1884,synthetic,62,7,16,1849,25-34,M,Posgrado,0,0,0.4815771728390116
2168,synthetic,72,8,39,2133,55+,M,Universitaria,0,0,0.24732334072268788
2155,synthetic,71,8,22,2120,35-44,M,Tecnica,0,0,0.48886679777427267
1058,synthetic,35,4,19,1023,35-44,F,Universitaria,0,0,0.42120103233862183
1673,synthetic,55,6,34,1638,55+,F,Tecnica,0,0,0.428168058633096
2076,synthetic,69,7,25,2041,45-54,F,Secundaria,0,1,0.5888746447293228
2389,synthetic,79,8,21,2354,35-44,M,Secundaria,0,0,0.427168309247259
928,synthetic,30,3,2,893,18-24,F,Tecnica,0,1,0.5356388786846132
2326,synthetic,77,8,16,2291,25-34,M,Posgrado,0,1,0.5289141796499319
1624,synthetic,53,6,27,1589,45-54,F,Universitaria,0,1,0.5328658644065106
1268,synthetic,42,5,14,1233,25-34,M,Tecnica,0,1,0.6446195008583862
1830,synthetic,60,6,29,1795,45-54,M,Secundaria,0,1,0.5263290738737817
100,synthetic,3,1,35,65,55+,F,Universitaria,0,0,0.36161421570787755
103,synthetic,3,1,35,68,55+,F,Universitaria,0,0,0.36161421570787755
529,synthetic,17,2,38,494,55+,M,Tecnica,0,0,0.35737219156027084
482,synthetic,15,2,5,447,18-24,M,Secundaria,0,0,0.4109650466779636
726,synthetic,24,3,1,691,18-24,F,Secundaria,0,0,0.473505839550065
2227,synthetic,74,8,1,2192,18-24,F,Secundaria,0,1,0.5081902579145847
797,synthetic,26,3,7,762,18-24,M,Universitaria,0,0,0.3151621339932798
919,synthetic,30,3,2,884,18-24,F,Tecnica,1,1,0.5356388786846132
358,synthetic,11,2,14,323,25-34,M,Tecnica,0,1,0.5984536309396917
1622,synthetic,53,6,27,1587,45-54,F,Universitaria,1,1,0.5328658644065106
1639,synthetic,54,6,31,1604,45-54,M,Universitaria,0,0,0.4460913797700404
1634,synthetic,54,6,31,1599,45-54,M,Universitaria,0,0,0.4460913797700404
479,synthetic,15,2,5,444,18-24,M,Secundaria,0,0,0.4109650466779636
2374,synthetic,78,8,10,2339,25-34,F,Tecnica,0,1,0.6882106892188856
744,synthetic,24,3,1,709,18-24,F,Secundaria,0,0,0.473505839550065
2085,synthetic,69,7,25,2050,45-54,F,Secundaria,0,1,0.5888746447293228
1306,synthetic,43,5,7,1271,18-24,M,Universitaria,0,0,0.380972637276223
2223,synthetic,73,8,6,2188,18-24,M,Tecnica,0,0,0.483383230036414
1603,synthetic,53,6,27,1568,45-54,F,Universitaria,0,1,0.5328658644065106
516,synthetic,17,2,38,481,55+,M,Tecnica,0,0,0.35737219156027084
1747,synthetic,58,6,5,1712,18-24,M,Secundaria,0,0,0.3987567562836669
2310,synthetic,76,8,39,2275,55+,M,Universitaria,0,0,0.24732334072268788
2385,synthetic,79,8,21,2350,35-44,M,Secundaria,0,0,0.427168309247259
1633,synthetic,54,6,31,1598,45-54,M,Universitaria,0,0,0.4460913797700404
1808,synthetic,60,6,29,1773,45-54,M,Secundaria,0,1,0.5263290738737817
1943,synthetic,64,7,30,1908,45-54,M,Tecnica,1,1,0.5646509517024602
717,synthetic,23,3,19,682,35-44,F,Universitaria,0,0,0.39986819887576186
1472,synthetic,48,5,1,1437,18-24,F,Secundaria,0,1,0.546018642315586
1852,synthetic,61,7,36,1817,55+,F,Posgrado,0,0,0.3292874787866965
732,synthetic,24,3,1,697,18-24,F,Secundaria,0,0,0.473505839550065
1153,synthetic,38,4,12,1118,25-34,F,Posgrado,0,1,0.6018655859421214
881,synthetic,29,3,22,846,35-44,M,Tecnica,0,0,0.4542830115196123
2312,synthetic,76,8,39,2277,55+,M,Universitaria,0,0,0.24732334072268788
961,synthetic,31,4,3,926,18-24,F,Universitaria,0,0,0.415858940729461
97,synthetic,3,1,35,62,55+,F,Universitaria,0,0,0.36161421570787755
1640,synthetic,54,6,31,1605,45-54,M,Universitaria,0,0,0.4460913797700404
1546,synthetic,51,6,15,1511,25-34,M,Universitaria,0,0,0.44462607575749746
1845,synthetic,61,7,36,1810,55+,F,Posgrado,0,0,0.3292874787866965
828,synthetic,27,3,14,793,25-34,M,Tecnica,1,1,0.57561505532003
558,synthetic,18,2,29,523,45-54,M,Secundaria,0,1,0.5389420791715934
1906,synthetic,63,7,37,1871,55+,M,Secundaria,0,0,0.27278067073087736
937,synthetic,31,4,3,902,18-24,F,Universitaria,0,0,0.415858940729461
171,synthetic,5,1,38,136,55+,M,Tecnica,0,0,0.4144181074325664
1619,synthetic,53,6,27,1584,45-54,F,Universitaria,0,1,0.5328658644065106
184,synthetic,5,1,38,149,55+,M,Tecnica,0,0,0.4144181074325664
2384,synthetic,79,8,21,2349,35-44,M,Secundaria,0,0,0.427168309247259
1227,synthetic,40,4,12,1192,25-34,F,Posgrado,0,1,0.6018655859421214
52,synthetic,1,1,8,17,18-24,M,Posgrado,1,0,0.4506861699913576
2048,synthetic,68,7,27,2013,45-54,F,Universitaria,0,1,0.509355271766008
1284,synthetic,42,5,14,1249,25-34,M,Tecnica,0,1,0.6446195008583862
1299,synthetic,43,5,7,1264,18-24,M,Universitaria,0,0,0.380972637276223
1230,synthetic,40,4,12,1195,25-34,F,Posgrado,0,1,0.6018655859421214
2138,synthetic,71,8,22,2103,35-44,M,Tecnica,0,0,0.48886679777427267
470,synthetic,15,2,5,435,18-24,M,Secundaria,0,0,0.4109650466779636
1226,synthetic,40,4,12,1191,25-34,F,Posgrado,0,1,0.6018655859421214
1849,synthetic,61,7,36,1814,55+,F,Posgrado,0,0,0.3292874787866965
193,synthetic,6,1,4,158,18-24,F,Posgrado,0,1,0.537487152301824
1166,synthetic,38,4,12,1131,25-34,F,Posgrado,0,1,0.6018655859421214
429,synthetic,14,2,30,394,45-54,M,Tecnica,0,1,0.5998783108027292
865,synthetic,28,3,29,830,45-54,M,Secundaria,0,1,0.5154592203587519
122,synthetic,3,1,35,87,55+,F,Universitaria,0,0,0.36161421570787755
1792,synthetic,59,6,38,1757,55+,M,Tecnica,0,0,0.34582126198072544
756,synthetic,25,3,19,721,35-44,F,Universitaria,0,0,0.39986819887576186
2324,synthetic,77,8,16,2289,25-34,M,Posgrado,0,1,0.5289141796499319
413,synthetic,13,2,38,378,55+,M,Tecnica,0,0,0.35737219156027084
321,synthetic,10,1,21,286,35-44,M,Secundaria,0,0,0.47577680515564175
1013,synthetic,33,4,29,978,45-54,M,Secundaria,0,1,0.5374362906972365
2200,synthetic,73,8,6,2165,18-24,M,Tecnica,0,0,0.483383230036414
67,synthetic,2,1,3,32,18-24,F,Universitaria,0,0,0.4768464209720865
2265,synthetic,75,8,11,2230,25-34,F,Universitaria,0,1,0.5550272023699567
1645,synthetic,54,6,31,1610,45-54,M,Universitaria,0,0,0.4460913797700404
698,synthetic,23,3,19,663,35-44,F,Universitaria,0,0,0.39986819887576186
240,synthetic,7,1,38,205,55+,M,Tecnica,0,0,0.4144181074325664
674,synthetic,22,3,7,639,18-24,M,Universitaria,0,0,0.3151621339932798
1636,synthetic,54,6,31,1601,45-54,M,Universitaria,0,0,0.4460913797700404
2159,synthetic,71,8,22,2124,35-44,M,Tecnica,0,0,0.48886679777427267
2411,synthetic,80,8,6,2376,18-24,M,Tecnica,0,0,0.483383230036414
400,synthetic,13,2,38,365,55+,M,Tecnica,0,0,0.35737219156027084
531,synthetic,17,2,38,496,55+,M,Tecnica,1,0,0.35737219156027084
1342,synthetic,44,5,20,1307,35-44,F,Posgrado,0,1,0.5318492665153154
2434,synthetic,80,8,6,2399,18-24,M,Tecnica,0,0,0.483383230036414
1364,synthetic,45,5,31,1329,45-54,M,Universitaria,0,1,0.5076593671812831
1194,synthetic,39,4,25,1159,45-54,F,Secundaria,1,1,0.622025680249893
2216,synthetic,73,8,6,2181,18-24,M,Tecnica,0,0,0.483383230036414
1015,synthetic,33,4,29,980,45-54,M,Secundaria,0,1,0.5374362906972365
204,synthetic,6,1,4,169,18-24,F,Posgrado,0,1,0.537487152301824
738,synthetic,24,3,1,703,18-24,F,Secundaria,0,0,0.473505839550065
155,synthetic,4,1,35,120,55+,F,Universitaria,0,0,0.36161421570787755
1326,synthetic,44,5,20,1291,35-44,F,Posgrado,0,1,0.5318492665153154
116,synthetic,3,1,35,81,55+,F,Universitaria,0,0,0.36161421570787755
1973,synthetic,65,7,9,1938,25-34,F,Secundaria,0,1,0.5874377306992353
280,synthetic,9,1,16,245,25-34,M,Posgrado,0,1,0.5774297411288358
1500,synthetic,49,5,11,1465,25-34,F,Universitaria,0,1,0.5921443183833353
1191,synthetic,39,4,25,1156,45-54,F,Secundaria,0,1,0.622025680249893
1759,synthetic,58,6,5,1724,18-24,M,Secundaria,0,0,0.3987567562836669
2104,synthetic,69,7,25,2069,45-54,F,Secundaria,0,1,0.5888746447293228
2262,synthetic,75,8,11,2227,25-34,F,Universitaria,1,1,0.5550272023699567
2065,synthetic,68,7,27,2030,45-54,F,Universitaria,0,1,0.509355271766008
2243,synthetic,74,8,1,2208,18-24,F,Secundaria,0,1,0.5081902579145847
1217,synthetic,40,4,12,1182,25-34,F,Posgrado,0,1,0.6018655859421214
2308,synthetic,76,8,39,2273,55+,M,Universitaria,0,0,0.24732334072268788
1177,synthetic,39,4,25,1142,45-54,F,Secundaria,1,1,0.622025680249893
1675,synthetic,55,6,34,1640,55+,F,Tecnica,0,0,0.428168058633096
1923,synthetic,63,7,37,1888,55+,M,Secundaria,0,0,0.27278067073087736
947,synthetic,31,4,3,912,18-24,F,Universitaria,0,0,0.415858940729461
704,synthetic,23,3,19,669,35-44,F,Universitaria,0,0,0.39986819887576186
1537,synthetic,51,6,15,1502,25-34,M,Universitaria,0,0,0.44462607575749746
992,synthetic,32,4,37,957,55+,M,Secundaria,0,0,0.3011726353464298
2005,synthetic,66,7,37,1970,55+,M,Secundaria,0,0,0.27278067073087736
664,synthetic,21,3,18,629,35-44,F,Tecnica,0,1,0.5410943594438749
1106,synthetic,36,4,9,1071,25-34,F,Secundaria,0,1,0.6206299877773485
2249,synthetic,74,8,1,2214,18-24,F,Secundaria,0,1,0.5081902579145847
583,synthetic,19,2,28,548,45-54,F,Posgrado,0,1,0.6047352669230481
2151,synthetic,71,8,22,2116,35-44,M,Tecnica,0,0,0.48886679777427267
1266,synthetic,42,5,14,1231,25-34,M,Tecnica,1,1,0.6446195008583862
2217,synthetic,73,8,6,2182,18-24,M,Tecnica,0,0,0.483383230036414
2003,synthetic,66,7,37,1968,55+,M,Secundaria,0,0,0.27278067073087736
684,synthetic,22,3,7,649,18-24,M,Universitaria,1,0,0.3151621339932798
731,synthetic,24,3,1,696,18-24,F,Secundaria,0,0,0.473505839550065
1801,synthetic,59,6,38,1766,55+,M,Tecnica,0,0,0.34582126198072544
1296,synthetic,43,5,7,1261,18-24,M,Universitaria,0,0,0.380972637276223
519,synthetic,17,2,38,484,55+,M,Tecnica,0,0,0.35737219156027084
600,synthetic,19,2,28,565,45-54,F,Posgrado,0,1,0.6047352669230481
2207,synthetic,73,8,6,2172,18-24,M,Tecnica,0,0,0.483383230036414
2301,synthetic,76,8,39,2266,55+,M,Universitaria,0,0,0.24732334072268788
172,synthetic,5,1,38,137,55+,M,Tecnica,0,0,0.41441810743256635
2006,synthetic,66,7,37,1971,55+,M,Secundaria,0,0,0.27278067073087736
522,synthetic,17,2,38,487,55+,M,Tecnica,0,0,0.35737219156027084
1585,synthetic,52,6,29,1550,45-54,M,Secundaria,0,1,0.5263290738737817
269,synthetic,8,1,7,234,18-24,M,Universitaria,0,0,0.39154802793989124
2271,synthetic,75,8,11,2236,25-34,F,Universitaria,0,1,0.5550272023699567
1119,synthetic,37,4,16,1084,25-34,M,Posgrado,0,1,0.5162730689882201
2055,synthetic,68,7,27,2020,45-54,F,Universitaria,0,1,0.509355271766008
2314,synthetic,76,8,39,2279,55+,M,Universitaria,0,0,0.24732334072268788
63,synthetic,1,1,8,28,18-24,M,Posgrado,0,0,0.4506861699913576
1553,synthetic,51,6,15,1518,25-34,M,Universitaria,0,0,0.44462607575749746
1837,synthetic,61,7,36,1802,55+,F,Posgrado,0,0,0.3292874787866965
2370,synthetic,78,8,10,2335,25-34,F,Tecnica,0,1,0.6882106892188856
906,synthetic,30,3,2,871,18-24,F,Tecnica,0,1,0.5356388786846132
1749,synthetic,58,6,5,1714,18-24,M,Secundaria,0,0,0.3987567562836669
340,synthetic,11,2,14,305,25-34,M,Tecnica,0,1,0.5984536309396917
2134,synthetic,70,7,14,2099,25-34,M,Tecnica,0,1,0.5631921747362878
368,synthetic,12,2,8,333,18-24,M,Posgrado,0,0,0.391989774281954
21,observed,8,4,1,1,18-24,unknown,Universitaria,0,1,0.6330934125722122
270,synthetic,8,1,7,235,18-24,M,Universitaria,0,0,0.39154802793989124
417,synthetic,13,2,38,382,55+,M,Tecnica,0,0,0.35737219156027084
1933,synthetic,64,7,30,1898,45-54,M,Tecnica,0,1,0.5646509517024602
1154,synthetic,38,4,12,1119,25-34,F,Posgrado,0,1,0.6018655859421214
1542,synthetic,51,6,15,1507,25-34,M,Universitaria,0,0,0.44462607575749746
274,synthetic,8,1,7,239,18-24,M,Universitaria,0,0,0.39154802793989124
419,synthetic,13,2,38,384,55+,M,Tecnica,0,0,0.35737219156027084
1799,synthetic,59,6,38,1764,55+,M,Tecnica,0,0,0.34582126198072544
1170,synthetic,38,4,12,1135,25-34,F,Posgrado,0,1,0.6018655859421214
231,synthetic,7,1,38,196,55+,M,Tecnica,0,0,0.4144181074325664
1228,synthetic,40,4,12,1193,25-34,F,Posgrado,0,1,0.6018655859421214
168,synthetic,5,1,38,133,55+,M,Tecnica,1,0,0.4144181074325664
1400,synthetic,46,5,29,1365,45-54,M,Secundaria,0,1,0.5872308597586173
1916,synthetic,63,7,37,1881,55+,M,Secundaria,0,0,0.27278067073087736
1275,synthetic,42,5,14,1240,25-34,M,Tecnica,0,1,0.6446195008583862
1218,synthetic,40,4,12,1183,25-34,F,Posgrado,0,1,0.6018655859421214
2320,synthetic,77,8,16,2285,25-34,M,Posgrado,0,1,0.5289141796499319
932,synthetic,30,3,2,897,18-24,F,Tecnica,0,1,0.5356388786846132
817,synthetic,27,3,14,782,25-34,M,Tecnica,0,1,0.57561505532003
951,synthetic,31,4,3,916,18-24,F,Universitaria,0,0,0.415858940729461
543,synthetic,17,2,38,508,55+,M,Tecnica,0,0,0.35737219156027084
